index_id,order_id,order_date,status,fulfilment,sales_channel,ship_service_level,style,sku,category,size,asin,courier_status,qty,currency,amount,ship_city,ship_state,ship_postal_code,ship_country,promotion_ids,b2b,fulfilled_by,order_stage
36,402-2764952-1492318,4/30/22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,MEN5001,MEN5001-KR-XL,Kurta,XL,B08YYRH2Q6,Shipped,1,INR,499,LUCKNOW,UTTAR PRADESH,226016,IN,"Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2,Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-SL3Y2YRMAUNFC,Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C,Amazon PLCC Free-Financing Universal Merchant AAT-XXRCW6NZEPZI4,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-ZYL5UPUNW6T62,Amazon PLCC Free-Financing Universal Merchant AAT-ETXQ3XXWMRXBG,Amazon PLCC Free-Financing Universal Merchant AAT-7X3XCTYG64VBE,Amazon PLCC Free-Financing Universal Merchant AAT-7CHGD3WTS3MHM,Amazon PLCC Free-Financing Universal Merchant AAT-26ZDKNME27X42,Amazon PLCC Free-Financing Universal Merchant AAT-4ZF5KN6E4LJK4,Amazon PLCC Free-Financing Universal Merchant AAT-7RCXIKUAX7DDY,Amazon PLCC Free-Financing Universal Merchant AAT-TNYBHEAO7HOHO,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4,Amazon PLCC Free-Financing Universal Merchant AAT-QMFZ3M7T5NPDS,Amazon PLCC Free-Financing Universal Merchant #MP-pmilan-1601980554292",FALSE,Easy Ship,Completed
37,406-0272200-7784379,4/30/22,Shipped,Amazon,Amazon.in,Expedited,SET345,SET345-KR-NP-L,Set,L,B09KXT4VG7,Shipped,1,INR,666,CHENNAI,TAMIL NADU,600033,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,FALSE,Not Easy Ship,In Progress
38,403-4367956-2849158,4/30/22,Shipped,Amazon,Amazon.in,Expedited,JNE3787,JNE3787-KR-S,Kurta,S,B09RKBXM5B,Shipped,1,INR,487,NEW DELHI,DELHI,110092,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,FALSE,Not Easy Ship,In Progress
39,403-4367956-2849158,4/30/22,Shipped,Amazon,Amazon.in,Expedited,JNE3543,JNE3543-KR-S,Kurta,S,B08HHJP41L,Shipped,1,INR,368,NEW DELHI,DELHI,110092,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,FALSE,Not Easy Ship,In Progress
40,403-4242957-8599555,4/30/22,Shipped,Amazon,Amazon.in,Expedited,JNE3405,JNE3405-KR-L,Kurta,L,B081WSCKPQ,Shipped,1,INR,399,THIRUVANANTHAPURAM,KERALA,695011,IN,No Promotion,FALSE,Not Easy Ship,In Progress
41,408-7165704-5643524,4/30/22,Shipped,Amazon,Amazon.in,Expedited,J0211,J0211-DR-XXL,Ethnic Dress,XXL,B09831VWD9,Shipped,1,INR,699,GREATER NOIDA,UTTAR PRADESH,201306,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,FALSE,Not Easy Ship,In Progress
42,402-8210765-3935569,4/30/22,Shipped,Amazon,Amazon.in,Expedited,J0401,J0401-DR-XXXL,Western Dress,3XL,B09SDXZBGX,Shipped,1,INR,885,JABALPUR,MADHYA PRADESH,482002,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,FALSE,Not Easy Ship,In Progress
43,406-7398201-3869914,4/30/22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE2153,JNE2153-KR-278-A-M,Kurta,M,B0794YR85H,Shipped,1,INR,424,MUMBAI,MAHARASHTRA,400092,IN,"Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2,Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C,Amazon PLCC Free-Financing Universal Merchant AAT-XXRCW6NZEPZI4,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-ETXQ3XXWMRXBG,Amazon PLCC Free-Financing Universal Merchant AAT-7X3XCTYG64VBE,Amazon PLCC Free-Financing Universal Merchant AAT-7CHGD3WTS3MHM,Amazon PLCC Free-Financing Universal Merchant AAT-26ZDKNME27X42,Amazon PLCC Free-Financing Universal Merchant AAT-4ZF5KN6E4LJK4,Amazon PLCC Free-Financing Universal Merchant AAT-7RCXIKUAX7DDY,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4",FALSE,Easy Ship,Completed
44,408-3478480-0881162,4/30/22,Shipped,Amazon,Amazon.in,Expedited,SET360,SET360-KR-NP-M,Set,M,B09QJM1D7F,Shipped,1,INR,1126,LUCKNOW,UTTAR PRADESH,226017,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,FALSE,Not Easy Ship,In Progress
45,402-7595162-9129931,4/30/22,Shipped,Amazon,Amazon.in,Expedited,SET268,SET268-KR-NP-L,Set,L,B08XQ8MCKP,Shipped,1,INR,788,MUMBAI,MAHARASHTRA,400076,IN,No Promotion,FALSE,Not Easy Ship,In Progress
46,171-6876154-6233146,4/30/22,Shipped,Amazon,Amazon.in,Expedited,SET183,SET183-KR-DH-S,Set,S,B08B3Z38TJ,Shipped,1,INR,759,KOLKATA,WEST BENGAL,700014,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,FALSE,Not Easy Ship,In Progress
47,408-3917043-5314763,4/30/22,Shipped,Amazon,Amazon.in,Expedited,J0230,J0230-SKD-L,Set,L,B08XNDL1DL,Shipped,1,INR,1146,ONGOLE,ANDHRA PRADESH,523001,IN,No Promotion,FALSE,Not Easy Ship,In Progress
48,408-9281152-6213100,4/30/22,Shipped,Amazon,Amazon.in,Expedited,JNE3744,JNE3744-TU-S,Top,S,B0986ZHR9D,Shipped,1,INR,665,SECUNDERABAD,TELANGANA,500017,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,FALSE,Not Easy Ship,In Progress
49,403-3496411-3082707,4/30/22,Shipped,Amazon,Amazon.in,Expedited,JNE3510,JNE3510-KR-S,Kurta,S,B08WPTJBBD,Shipped,1,INR,429,HYDERABAD,TELANGANA,500062,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,FALSE,Not Easy Ship,In Progress
50,171-9208368-0157156,4/30/22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3405,JNE3405-KR-M,Kurta,M,B081WVMMCY,Shipped,1,INR,399,KEWALPUR,UTTAR PRADESH,271881,IN,"Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2,Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C,Amazon PLCC Free-Financing Universal Merchant AAT-XXRCW6NZEPZI4,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-ZYL5UPUNW6T62,Amazon PLCC Free-Financing Universal Merchant AAT-ETXQ3XXWMRXBG,Amazon PLCC Free-Financing Universal Merchant AAT-7X3XCTYG64VBE,Amazon PLCC Free-Financing Universal Merchant AAT-7CHGD3WTS3MHM,Amazon PLCC Free-Financing Universal Merchant AAT-26ZDKNME27X42,Amazon PLCC Free-Financing Universal Merchant AAT-4ZF5KN6E4LJK4,Amazon PLCC Free-Financing Universal Merchant AAT-7RCXIKUAX7DDY,Amazon PLCC Free-Financing Universal Merchant AAT-TNYBHEAO7HOHO,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4,Amazon PLCC Free-Financing Universal Merchant AAT-QMFZ3M7T5NPDS,Amazon PLCC Free-Financing Universal Merchant #MP-pmilan-1601980554292",FALSE,Easy Ship,Completed
51,408-2137113-0982751,4/30/22,Shipped,Amazon,Amazon.in,Expedited,J0186,J0186-SET-S,Set,S,B091Z81MLX,Shipped,1,INR,848,CUTTACK,ODISHA,753012,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,FALSE,Not Easy Ship,In Progress
52,402-3628566-9688333,4/30/22,Shipped,Amazon,Amazon.in,Expedited,J0003,J0003-SET-M,Set,M,B0894XH3LN,Shipped,1,INR,654,BADLAPUR,MAHARASHTRA,421503,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,FALSE,Not Easy Ship,In Progress
53,408-7138000-9728362,4/30/22,Shipped,Amazon,Amazon.in,Expedited,SET282,SET282-KR-PP-M,Set,M,B09CTCDDQ4,Shipped,1,INR,1033,dimapur,NAGALAND,797112,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,FALSE,Not Easy Ship,In Progress
54,402-1752649-2274748,4/30/22,Shipped,Amazon,Amazon.in,Expedited,JNE1407,JNE1407-BLACK-KR-UDF18-XL,Kurta,XL,B01M4IAS51,Shipped,1,INR,390,BENGALURU,KARNATAKA,560047,IN,No Promotion,FALSE,Not Easy Ship,In Progress
55,402-7944191-1869101,4/30/22,Shipped,Amazon,Amazon.in,Expedited,J0301,J0301-TP-L,Top,L,B099S6795L,Shipped,1,INR,493,BENGALURU,KARNATAKA,560076,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,FALSE,Not Easy Ship,In Progress
56,407-4063876-9566742,4/30/22,Shipped,Amazon,Amazon.in,Expedited,JNE3869,JNE3869-DR-S,Western Dress,S,B09RK67Y51,Shipped,1,INR,721,WARANGAL,TELANGANA,506001,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,FALSE,Not Easy Ship,In Progress
57,403-0752752-4656334,4/30/22,Shipped,Amazon,Amazon.in,Expedited,SET324,SET324-KR-NP-XS,Set,XS,B09NQ4DD29,Shipped,1,INR,597,DHAULPUR,RAJASTHAN,328024,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,FALSE,Not Easy Ship,In Progress
58,406-8879861-2081117,4/30/22,Shipped,Amazon,Amazon.in,Expedited,JNE3405,JNE3405-KR-L,Kurta,L,B081WSCKPQ,Shipped,1,INR,399,GUWAHATI,ASSAM,781029,IN,No Promotion,FALSE,Not Easy Ship,In Progress
59,406-8089333-7941903,4/30/22,Shipped,Amazon,Amazon.in,Expedited,SET279,SET279-LC-S,Set,S,B09CT6L67S,Shipped,1,INR,888,Bengaluru,KARNATAKA,560103,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,FALSE,Not Easy Ship,In Progress
60,171-3072652-6805159,4/30/22,Shipped,Amazon,Amazon.in,Expedited,JNE2014,JNE2014-KR-178-XXL,Kurta,XXL,B077MF72BK,Shipped,1,INR,353,HYDERABAD,TELANGANA,500072,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,FALSE,Not Easy Ship,In Progress
61,171-2592464-6846743,4/30/22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,NW005,NW005-ST-PJ-XL,Set,XL,B0922WJ27J,Shipped,1,INR,599,BENGALURU,KARNATAKA,560023,IN,"Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2,Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C,Amazon PLCC Free-Financing Universal Merchant AAT-XXRCW6NZEPZI4,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-ZYL5UPUNW6T62,Amazon PLCC Free-Financing Universal Merchant AAT-ETXQ3XXWMRXBG,Amazon PLCC Free-Financing Universal Merchant AAT-7X3XCTYG64VBE,Amazon PLCC Free-Financing Universal Merchant AAT-7CHGD3WTS3MHM,Amazon PLCC Free-Financing Universal Merchant AAT-26ZDKNME27X42,Amazon PLCC Free-Financing Universal Merchant AAT-4ZF5KN6E4LJK4,Amazon PLCC Free-Financing Universal Merchant AAT-7RCXIKUAX7DDY,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4",FALSE,Easy Ship,Completed
62,404-2262140-4696366,4/30/22,Shipped,Amazon,Amazon.in,Expedited,JNE2270,JNE2270-KR-487-A-M,Kurta,M,B07H7FZD32,Shipped,1,INR,518,NAGPUR,MAHARASHTRA,440022,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,FALSE,Not Easy Ship,In Progress
63,404-2262140-4696366,4/30/22,Shipped,Amazon,Amazon.in,Expedited,JNE3579,JNE3579-KR-M,Kurta,M,B08QGK2BS2,Shipped,1,INR,295,NAGPUR,MAHARASHTRA,440022,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,FALSE,Not Easy Ship,In Progress
64,405-3594372-1614709,4/30/22,Shipped,Amazon,Amazon.in,Expedited,SET347,SET347-KR-NP-XS,Set,XS,B09RKFBMYD,Shipped,1,INR,852,GREATER NOIDA,UTTAR PRADESH,201306,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,FALSE,Not Easy Ship,In Progress
65,407-2974257-4781134,4/30/22,Shipped,Amazon,Amazon.in,Expedited,SET264,SET264-KR-NP-M,Set,M,B08YN44FZJ,Shipped,1,INR,824,THANE,MAHARASHTRA,400607,IN,No Promotion,FALSE,Not Easy Ship,In Progress
66,171-4137548-0481151,4/30/22,Cancelled,Amazon,Amazon.in,Expedited,JNE3373,JNE3373-KR-XXL,Kurta,XXL,B082W8RWN1,Cancelled,0,INR,0,Dahod,Gujarat,389151,IN,No Promotion,FALSE,Not Easy Ship,Failed
67,405-4461562-9113959,4/30/22,Shipped,Amazon,Amazon.in,Expedited,SET333,SET333-KR-DPT-XXL,Set,XXL,B09RKDZ461,Shipped,1,INR,909,RANCHI,JHARKHAND,834004,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,FALSE,Not Easy Ship,In Progress
68,404-4535078-5241919,4/30/22,Shipped,Amazon,Amazon.in,Expedited,JNE3645,JNE3645-TP-N-L,Top,L,B08ZHNGS54,Shipped,1,INR,432,PUNE,MAHARASHTRA,411014,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,FALSE,Not Easy Ship,In Progress
69,405-8387725-2971512,4/30/22,Shipped,Amazon,Amazon.in,Expedited,SET233,SET233-KR-PP-L,Set,L,B08MXF6MZF,Shipped,1,INR,545,BENGALURU,KARNATAKA,560040,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,FALSE,Not Easy Ship,In Progress
70,405-6480932-8759528,4/30/22,Shipped,Amazon,Amazon.in,Expedited,J0381,J0381-SKD-XXXL,Set,3XL,B09M6VGNX8,Shipped,1,INR,1146,VIJAPURA,KARNATAKA,586201,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,FALSE,Not Easy Ship,In Progress
71,405-9966506-3155561,4/30/22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3068,JNE3068-KR-A-XL,Kurta,XL,B07H7F97S4,Shipped,1,INR,696,CHENNAI,TAMIL NADU,600041,IN,"Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2,Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-SL3Y2YRMAUNFC,Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C,Amazon PLCC Free-Financing Universal Merchant AAT-XXRCW6NZEPZI4,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-ZYL5UPUNW6T62,Amazon PLCC Free-Financing Universal Merchant AAT-H56TELQ6BG7EC,Amazon PLCC Free-Financing Universal Merchant AAT-ETXQ3XXWMRXBG,Amazon PLCC Free-Financing Universal Merchant AAT-7X3XCTYG64VBE,Amazon PLCC Free-Financing Universal Merchant AAT-7CHGD3WTS3MHM,Amazon PLCC Free-Financing Universal Merchant AAT-26ZDKNME27X42,Amazon PLCC Free-Financing Universal Merchant AAT-4ZF5KN6E4LJK4,Amazon PLCC Free-Financing Universal Merchant AAT-7RCXIKUAX7DDY,Amazon PLCC Free-Financing Universal Merchant AAT-TNYBHEAO7HOHO,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4,Amazon PLCC Free-Financing Universal Merchant AAT-QMFZ3M7T5NPDS,Amazon PLCC Free-Financing Universal Merchant #MP-pmilan-1601980554292",FALSE,Easy Ship,Completed
72,408-7029737-8028367,4/30/22,Shipped,Amazon,Amazon.in,Expedited,JNE3718,JNE3718-KR-M,Kurta,M,B099FB63Q6,Shipped,1,INR,432,MUMBAI,MAHARASHTRA,400080,IN,No Promotion,FALSE,Not Easy Ship,In Progress
73,407-2189901-7515567,4/30/22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,SET386,SET386-KR-NP-S,Set,S,B09K3YFPSS,Shipped,1,INR,631,bangalore,KARNATAKA,560001,IN,"Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2,Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C,Amazon PLCC Free-Financing Universal Merchant AAT-XXRCW6NZEPZI4,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-ZYL5UPUNW6T62,Amazon PLCC Free-Financing Universal Merchant AAT-ETXQ3XXWMRXBG,Amazon PLCC Free-Financing Universal Merchant AAT-7X3XCTYG64VBE,Amazon PLCC Free-Financing Universal Merchant AAT-7CHGD3WTS3MHM,Amazon PLCC Free-Financing Universal Merchant AAT-26ZDKNME27X42,Amazon PLCC Free-Financing Universal Merchant AAT-4ZF5KN6E4LJK4,Amazon PLCC Free-Financing Universal Merchant AAT-7RCXIKUAX7DDY,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4",FALSE,Easy Ship,Completed
74,402-2105657-2899562,4/30/22,Shipped,Amazon,Amazon.in,Expedited,JNE3745,JNE3745-KR-XXL,Kurta,XXL,B09K3WDYB6,Shipped,1,INR,316,BENGALURU,KARNATAKA,560098,IN,No Promotion,FALSE,Not Easy Ship,In Progress
75,406-1326801-8886709,4/30/22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3467,JNE3467-KR-XL,Kurta,XL,B08CDQKS84,Shipped,1,INR,362,BERHAMPUR,ODISHA,760002,IN,"Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2,Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C,Amazon PLCC Free-Financing Universal Merchant AAT-XXRCW6NZEPZI4,Amazon PLCC Free-Financing Universal Merchant AAT-R7GXNZWISTRFA,Amazon PLCC Free-Financing Universal Merchant AAT-WSJLDN3X7KEMO,Amazon PLCC Free-Financing Universal Merchant AAT-VL6FGQVGQVXUS,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-ZYL5UPUNW6T62,Amazon PLCC Free-Financing Universal Merchant AAT-ETXQ3XXWMRXBG,Amazon PLCC Free-Financing Universal Merchant AAT-7X3XCTYG64VBE,Amazon PLCC Free-Financing Universal Merchant AAT-7CHGD3WTS3MHM,Amazon PLCC Free-Financing Universal Merchant AAT-26ZDKNME27X42,Amazon PLCC Free-Financing Universal Merchant AAT-4ZF5KN6E4LJK4,Amazon PLCC Free-Financing Universal Merchant AAT-7RCXIKUAX7DDY,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4",FALSE,Easy Ship,Completed
76,408-7760667-5809130,4/30/22,Shipped,Amazon,Amazon.in,Expedited,JNE3721,JNE3721-KR-L,Kurta,L,B099FBM4FZ,Shipped,1,INR,329,HYDERABAD,TELANGANA,500085,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,FALSE,Not Easy Ship,In Progress
77,405-8457623-9269955,4/30/22,Shipped,Amazon,Amazon.in,Expedited,JNE3405,JNE3405-KR-XXL,Kurta,XXL,B081WSL2JS,Shipped,1,INR,399,PUNE,MAHARASHTRA,411045,IN,No Promotion,FALSE,Not Easy Ship,In Progress
78,408-6820155-3521913,4/30/22,Shipped,Amazon,Amazon.in,Expedited,SET295,SET295-KR-NP-XXXL,Set,3XL,B09PN3GVMZ,Shipped,1,INR,751,TEZPUR,ASSAM,784001,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,FALSE,Not Easy Ship,In Progress
79,403-6190683-2687538,4/30/22,Shipped,Amazon,Amazon.in,Expedited,JNE3861,JNE3861-DR-XL,Western Dress,XL,B09SDZ14KR,Shipped,1,INR,791,HIMMATNAGAR,Gujarat,383001,IN,No Promotion,FALSE,Not Easy Ship,In Progress
80,408-4069830-3819562,4/30/22,Shipped,Amazon,Amazon.in,Expedited,SET288,SET288-KR-NP-XXXL,Set,3XL,B09M6STTBC,Shipped,1,INR,684,Kolkata,WEST BENGAL,700048,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,FALSE,Not Easy Ship,In Progress
81,408-4069830-3819562,4/30/22,Shipped,Amazon,Amazon.in,Expedited,SET394,SET394-KR-NP-XXXL,Set,3XL,B09TH6R8K4,Shipped,1,INR,1281,Kolkata,WEST BENGAL,700048,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,FALSE,Not Easy Ship,In Progress
82,408-4069830-3819562,4/30/22,Shipped,Amazon,Amazon.in,Expedited,SET397,SET397-KR-NP-XXXL,Set,3XL,B09RKDPH6J,Shipped,1,INR,1186,Kolkata,WEST BENGAL,700048,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,FALSE,Not Easy Ship,In Progress
83,171-7367545-7081126,4/30/22,Shipped,Amazon,Amazon.in,Expedited,MEN5002,MEN5002-KR-XXL,Kurta,XXL,B08YZ1HZ7B,Shipped,1,INR,499,HYDERABAD,TELANGANA,502032,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,FALSE,Not Easy Ship,In Progress
84,404-6522553-9345930,4/30/22,Cancelled,Merchant,Amazon.in,Standard,SET377,SET377-KR-NP-M,Set,M,B09TZV23QS,Not Shipped,0,INR,1105.36,DEHRADUN,UTTARAKHAND,248001,IN,No Promotion,FALSE,Easy Ship,Failed
85,403-9950518-0349133,4/30/22,Cancelled,Amazon,Amazon.in,Expedited,JNE3510,JNE3510-KR-M,Kurta,M,B08WPR5MCB,Cancelled,0,INR,0,HYDERABAD,TELANGANA,500072,IN,No Promotion,FALSE,Not Easy Ship,Failed
